feature_id,text,normalized_text
feature_53d604c6d3ce606a,"Traditional shaving soap Tallow-based A collaborative scent with Australian Private Reserve: notes of citrus, sandalwood, and musk. This is a limited edition fragrance, get it while you can. Noble Otter artisans, Cody Wick and his wife, began making bath soap years ago and soon branched out to include shaving soaps. Inspired by their own personal experiences and vetted by wet shavers around the country, they officially launched in July 2017. Loaded with natural ingredients to produce a prodigious lather, this soap is sure to give you the protection and nourishment you need. Oils like castor, coconut, and grapeseed combine with lanolin and kokum butter for a slick glide and moisturizing. Grab your favorite brush and whip up a great frothy lather. Texaus is a collaboration between Noble Otter (Texas) and Australian Private Reserve (Australia). The result is a scent melody that plays to both: Texas ; Australia = Texaus! The top notes of bergamot, Australian sweet orange, and black current bring a fruity punch, while the heart notes of petitgrain, cedarwood, lavender, plumeria, and ivy provide a green, floral note. The scent dries down to a base of Australian and Vanuatu sandalwoods, oakmoss, patchouli, white mush, animal musk, and vanilla. This is quite a treat. Size: 4oz. Made in the USA Ingredients:Stearic Acid, Beef Tallow, Coconut Milk, Aloe Vera, Glycerin, Potassium Hydroxide, Castor Oil, Coconut Oil, Avocado Oil, Lanolin, Tucuma Seed Butter, Kokum Butter, Sodium Hydroxide, Fragrance, Bentonite Clay, Tocopheral Acetate, Citric Acid, Watermelon Extract, Whitewillow Bark Extract, Tussah Silk.","traditional shaving soap tallow-based a collaborative scent with australian private reserve: notes of citrus, sandalwood, and musk. this is a limited edition fragrance, get it while you can. noble otter artisans, cody wick and his wife, began making bath soap years ago and soon branched out to include shaving soaps. inspired by their own personal experiences and vetted by wet shavers around the country, they officially launched in july 2017. loaded with natural ingredients to produce a prodigious lather, this soap is sure to give you the protection and nourishment you need. oils like castor, coconut, and grapeseed combine with lanolin and kokum butter for a slick glide and moisturizing. grab your favorite brush and whip up a great frothy lather. texaus is a collaboration between noble otter (texas) and australian private reserve (australia). the result is a scent melody that plays to both: texas ; australia = texaus! the top notes of bergamot, australian sweet orange, and black current bring a fruity punch, while the heart notes of petitgrain, cedarwood, lavender, plumeria, and ivy provide a green, floral note. the scent dries down to a base of australian and vanuatu sandalwoods, oakmoss, patchouli, white mush, animal musk, and vanilla. this is quite a treat. size: 4oz. made in the usa ingredients:stearic acid, beef tallow, coconut milk, aloe vera, glycerin, potassium hydroxide, castor oil, coconut oil, avocado oil, lanolin, tucuma seed butter, kokum butter, sodium hydroxide, fragrance, bentonite clay, tocopheral acetate, citric acid, watermelon extract, whitewillow bark extract, tussah silk"
feature_c46fdcf3ef723d7b,Material: Surgical Stainless Steel,material: surgical stainless steel
feature_6bb3e00171e237d4,Total Length: Aboout 52mm,total length: aboout 52mm
feature_cbe9d4d4edeeda8a,Bar Length: About 15 mm,bar length: about 15 mm
feature_e7fde237c9608c38,Feather Size: About 26 x 7mm,feather size: about 26 x 7mm
feature_65c7776723bc181a,100% Brand new and high quality Material: Surgical Stainless Steel Processing: Plating Total Length: Aboout 52mm Bar Length: About 15 mm Bar Diameter: About 1.2 mm Feather Size: About 26 x 7mm Quantity: 1pcs Color: Silver Includes: 1 x Belly Ring,100% brand new and high quality material: surgical stainless steel processing: plating total length: aboout 52mm bar length: about 15 mm bar diameter: about 1.2 mm feather size: about 26 x 7mm quantity: 1pcs color: silver includes: 1 x belly ring
feature_7d87360dc7254f6e,Nicolai Musc Intense Eau De Parfum,nicolai musc intense eau de parfum
feature_418f8457856801e8,"Keep make-up, sunscreens, medications and healthy snacks cool for hours whether traveling or enjoying the outdoors","keep make-up, sunscreens, medications and healthy snacks cool for hours whether traveling or enjoying the outdoors"
feature_fcacd5e5d0d91762,Freeze and go inserts keep cosmetics and perishables fresh and cool from 4-7 hours,freeze and go inserts keep cosmetics and perishables fresh and cool from 4-7 hours
feature_d28878bd1d3ab7d0,"Pop the inserts in the freezer until frozen, place in the lining of the Contempo Bag, pack with essentials and hit the road","pop the inserts in the freezer until frozen, place in the lining of the contempo bag, pack with essentials and hit the road"
feature_e40cb5fa14b1c77d,Removable coolant pouches allow the bag to be used as a purse when the cooling function is not needed,removable coolant pouches allow the bag to be used as a purse when the cooling function is not needed
feature_ca013bb44b6d3139,Wide opening top access with zippered closure in textured PU exterior - Measures 8 x 5 x 3,wide opening top access with zippered closure in textured pu exterior - measures 8 x 5 x 3
feature_f5ee7fd5b11c55f2,"A classic make-up bag with a twist. Cool-it caddy keeps your lip lusters, sunscreen and make-up chilled in even the hottest of places. So you look fresh, no matter what the score or the temperature. Just pop the removable cool-it caddy inserts into a freezer until frozen. Next step? Go play. Perfect for on the course, on the boat, on the go, courtside, beachside, poolside. Works great for medications that need to be kept cool-but still look fashionable. No leaking, fully insulated ""freeze and go"" inserts to keep cosmetics and perishables fresh. Wide-opening top access with zippered closure. Waterproof fabric perfect for any outdoor sport or travel destination. Sporty never looked so fresh.","a classic make-up bag with a twist. cool-it caddy keeps your lip lusters, sunscreen and make-up chilled in even the hottest of places. so you look fresh, no matter what the score or the temperature. just pop the removable cool-it caddy inserts into a freezer until frozen. next step? go play. perfect for on the course, on the boat, on the go, courtside, beachside, poolside. works great for medications that need to be kept cool-but still look fashionable. no leaking, fully insulated ""freeze and go"" inserts to keep cosmetics and perishables fresh. wide-opening top access with zippered closure. waterproof fabric perfect for any outdoor sport or travel destination. sporty never looked so fresh"
feature_d4e62df31f725cdd,"Removes make-up, cleanses and nourishes your skin","removes make-up, cleanses and nourishes your skin"
feature_d76c00dc583e9bad,"Helia-D Age Control Micellar make-up Removal Water gently cleans and nourishes your face with its double effect. It removes make-up, and it has soothing and hydrating effect. Micellar water has long been a go-to source for light, yet effective, cleansing and makeup removal. A go-to source for who? Makeup artists at photo shoots and those working backstage during Fashion Week have sworn by micellar water’s ability to get rid of makeup without the use of water. Micellar water gets its name from the science behind the product. It’s made of “micelles,” which are tiny oil molecules suspended in water. Contrary to what you might at first think, the solution never feels oily and never stings, which means you can use it all over your gorgeous face from forehead to chin. Rather than being made of a foaming solution that contains soaps and harsh chemicals made to grind away dirt and makeup, micellar waters are different. Those small molecules grab on to all of the unwanted particles clinging to your face and dissolve them.","helia-d age control micellar make-up removal water gently cleans and nourishes your face with its double effect. it removes make-up, and it has soothing and hydrating effect. micellar water has long been a go-to source for light, yet effective, cleansing and makeup removal. a go-to source for who? makeup artists at photo shoots and those working backstage during fashion week have sworn by micellar water’s ability to get rid of makeup without the use of water. micellar water gets its name from the science behind the product. it’s made of “micelles,” which are tiny oil molecules suspended in water. contrary to what you might at first think, the solution never feels oily and never stings, which means you can use it all over your gorgeous face from forehead to chin. rather than being made of a foaming solution that contains soaps and harsh chemicals made to grind away dirt and makeup, micellar waters are different. those small molecules grab on to all of the unwanted particles clinging to your face and dissolve them"
feature_0739bf7da1abe189,A Treasury of Guided Practices from the Sounds True Collection,a treasury of guided practices from the sounds true collection
feature_dce2258098806172,Sounds True: Awakening Wisdom,sounds true: awakening wisdom
feature_d9afbacedec5ed4b,Sounds True brings together 8 of the best meditation instructors from our spoken word audio library. Join them as they guide you through their favorite meditations and practices from a variety of world traditions. 1. Reconstructing the Self Caroline Myss from Self-Esteem 17:36 2. Natural Meditation Lama Surya Das from Natural Radiance 8:31 3. The Practice of Tonglen Pema Chodron from True Happiness 12:14 4. The Relaxing Breath Andrew Weil from The Healthy Brain Kit 5:11 5. Body Scan Deb Shapiro from Your Body Speaks Your Mind 9:54 6. Forgiveness Meditation Jack Kornfield from Guided Meditation 8:15 7. Allowing Everything to Be as It is Adyashanti from True Meditation 8:55 8. Self-Control Over Cravings & Temptation Steven Gurgevich from The Self-Hypnosis Diet 9:07 Running Time: 79 min,sounds true brings together 8 of the best meditation instructors from our spoken word audio library. join them as they guide you through their favorite meditations and practices from a variety of world traditions. 1. reconstructing the self caroline myss from self-esteem 17:36 2. natural meditation lama surya das from natural radiance 8:31 3. the practice of tonglen pema chodron from true happiness 12:14 4. the relaxing breath andrew weil from the healthy brain kit 5:11 5. body scan deb shapiro from your body speaks your mind 9:54 6. forgiveness meditation jack kornfield from guided meditation 8:15 7. allowing everything to be as it is adyashanti from true meditation 8:55 8. self-control over cravings & temptation steven gurgevich from the self-hypnosis diet 9:07 running time: 79 min
