feature_id,text,normalized_text
feature_0c835915e3767885,"Gender: Women, Girls","gender: women, girls"
feature_a80b70b03906903d,Material: Rhinestone and Alloy,material: rhinestone and alloy
feature_faa04512e2c14e65,"Features: Butterfly, Hollow, Tassels, Hair Accessory","features: butterfly, hollow, tassels, hair accessory"
feature_cb35d40c756679a7,1 Stainless Steel Scalpel Knife Handle #4 with 20 STERILE Blades #23 (GSI Brand),1 stainless steel scalpel knife handle #4 with 20 sterile blades #23 (gsi brand
feature_68bd0c5a001355ea,Brand new sealed from Facotory. In stock - fast shipping.no refund,brand new sealed from facotory. in stock - fast shipping.no refund
feature_426c9f21809d2b0d,"Pack of 2 Rimmel London Lash Accelerator Endless Mascara, Black 001","pack of 2 rimmel london lash accelerator endless mascara, black 001"
feature_fa5c687c0a0ef01e,Instant wow: Instantly longer lashes!,instant wow: instantly longer lashes
feature_9766123afbc0a4b1,"Limitless length: Formula with GROW LASH Complex of Procapil, Keratin and Antioxidants conditions lashes day after day","limitless length: formula with grow lash complex of procapil, keratin and antioxidants conditions lashes day after day"
feature_df4fb3004ebe88a5,Lash-catching brush for perfect separation. No clumps!,lash-catching brush for perfect separation. no clumps
feature_2cb446ae01620601,"Pack of 2 Rimmel London Lash Accelerator Endless Mascara, Black 001 Instant wow: Instantly longer lashes! Limitless length: Formula with GROW LASH Complex of Procapil, Keratin and Antioxidants conditions lashes day after day Lash-catching brush for perfect separation. No clumps! 0.33 fl oz / 10 ml x2 Made in UK","pack of 2 rimmel london lash accelerator endless mascara, black 001 instant wow: instantly longer lashes! limitless length: formula with grow lash complex of procapil, keratin and antioxidants conditions lashes day after day lash-catching brush for perfect separation. no clumps! 0.33 fl oz / 10 ml x2 made in uk"
feature_664052ab6dc5d602,Made from 100% high grade stainless steel;Material of the box: PU leather,made from 100% high grade stainless steel;material of the box: pu leather
feature_c080da422108b21c,"The set contains: nail scissors, nail clippers, cuticle pusher, nail file, tweezers, toe nail clippers, and cuticle trimmers¡­","the set contains: nail scissors, nail clippers, cuticle pusher, nail file, tweezers, toe nail clippers, and cuticle trimmers"
feature_4b38f56b06859de3,"The ""four ancient beauties"": Xi Shi, Diao Chan, Wang Zhaojun, Yang Yuhun.","the ""four ancient beauties"": xi shi, diao chan, wang zhaojun, yang yuhun"
feature_14404f2a602b1d8c,Great for Traveling use. Gifts. Favors & more,great for traveling use. gifts. favors & more
feature_33912231cace60cf,Approximate Size 15.5x 8.5x2.5 CM,approximate size 15.5x 8.5x2.5 cm
feature_b77abe7d6f285815,"What it is: A 15 pcs mini nail manicure pedicure set with all the essentials to keep your fingers and toes perfectly pretty.? What it does: File, nip, and clip even while you're away from home with this set of must have nail-perfecting tools. The soft touch handles make achieving a perfect manicure and pedicure easy and comfortable. The kit also includes tweezers and scissors for precise touch-ups. The clutch is lined in brown velvet to preserve the integrity of your tools and the chic PU leather exterior will have you excited to show off your set.? This set contains: Three nail clippers: increased cutting force and special polishing technology to assure clean and easy nail trimming. There are a large one and a smaller one for different nail sizes.and a spiral nail clipper included. One toenail clipper: specially designed for trimming hard toenails. One cuticle trimmer: ideal blade structure and angle for effectively trimming cuticles. Perfect for exfoliation treatment around finger nails. One tweezer for removing unwanted hair. One pair of beauty scissors for eyebrow trimming. One nail file. One single-edged double-sided push stick. One V-shaped push stick. Two ear pick. One pealing knife One double-Sided Blackhead Removal Needle and Loop All those 15 tools are gathered in a delicate leather case. What this Kit can do for you: Great for traveling A perfect gift for that special person Combines 12 essential tools for everyday grooming and hygiene needs Lasts a lifetime","what it is: a 15 pcs mini nail manicure pedicure set with all the essentials to keep your fingers and toes perfectly pretty.? what it does: file, nip, and clip even while you're away from home with this set of must have nail-perfecting tools. the soft touch handles make achieving a perfect manicure and pedicure easy and comfortable. the kit also includes tweezers and scissors for precise touch-ups. the clutch is lined in brown velvet to preserve the integrity of your tools and the chic pu leather exterior will have you excited to show off your set.? this set contains: three nail clippers: increased cutting force and special polishing technology to assure clean and easy nail trimming. there are a large one and a smaller one for different nail sizes.and a spiral nail clipper included. one toenail clipper: specially designed for trimming hard toenails. one cuticle trimmer: ideal blade structure and angle for effectively trimming cuticles. perfect for exfoliation treatment around finger nails. one tweezer for removing unwanted hair. one pair of beauty scissors for eyebrow trimming. one nail file. one single-edged double-sided push stick. one v-shaped push stick. two ear pick. one pealing knife one double-sided blackhead removal needle and loop all those 15 tools are gathered in a delicate leather case. what this kit can do for you: great for traveling a perfect gift for that special person combines 12 essential tools for everyday grooming and hygiene needs lasts a lifetime"
feature_0a12eadb572b26e0,"This exquisite ring is definitely your flattering decoration for daily dress up or special occasions, which highlight your beauty greatly!","this exquisite ring is definitely your flattering decoration for daily dress up or special occasions, which highlight your beauty greatly"
feature_050186e9c3dd5dc0,Pure environmental copper material,pure environmental copper material
feature_7dc0ad0cce20ae8b,"Solid color, not easy to rub of","solid color, not easy to rub of"
feature_7c09905fbec58f74,"Environmental,antiallergic,health, ecological","environmental,antiallergic,health, ecological"
feature_a725f6889e10adaf,Material: 18K Gold/White Gold Plated Copper + Zircon,material: 18k gold/white gold plated copper + zircon
feature_7ab59c82e174f13b,"100% Brand new and high quality. This exquisite ring is definitely your flattering decoration for daily dress up or special occasions, which highlight your beauty greatly! Pure environmental copper material 18k gold or white gold plated Solid color, not easy to rub of Environmental,antiallergic,health, ecological Material: 18K Gold/White Gold Plated Copper + Zircon Processing: Gold Plating Gender: Women/Female Size: 4#, 6#, 8# Ring Diameter: 15mm, 16mm, 18mm Color: Gold, White Gold Includes: 50 x Rings","100% brand new and high quality. this exquisite ring is definitely your flattering decoration for daily dress up or special occasions, which highlight your beauty greatly! pure environmental copper material 18k gold or white gold plated solid color, not easy to rub of environmental,antiallergic,health, ecological material: 18k gold/white gold plated copper + zircon processing: gold plating gender: women/female size: 4#, 6#, 8# ring diameter: 15mm, 16mm, 18mm color: gold, white gold includes: 50 x rings"
feature_f0633a80f46245eb,"Synthetic 1 Pack Solution 8"" 9"" 10"" Crochet Braiding Hair Style: LOOSE DEEP Color: 1 [Jet Black]","synthetic 1 pack solution 8"" 9"" 10"" crochet braiding hair style: loose deep color: 1 [jet black"
feature_26cda8bb0ee2fd64,"- Bobbi Boss Senegal Bomba Skinny Twist 12"" is made with Kanekalon fiber - 100% hand-made twisted crochet braid - Easy to style & saves time - Soft texture & light weight - Flame retardant","bobbi boss senegal bomba skinny twist 12"" is made with kanekalon fiber - 100% hand-made twisted crochet braid - easy to style & saves time - soft texture & light weight - flame retardant"
feature_27e6fae556541fd6,Deep bronze gold nail color with strong holographic shimmer,deep bronze gold nail color with strong holographic shimmer
feature_09db16452787c622,From the China Glaze Body & Sol Collection,from the china glaze body & sol collection
feature_4fa5c866daf6ccd2,"China Glaze Nail Polish, Glow-Worthy, 1664, .50 fl oz.Deep bronze gold nail color with strong holographic shimmer.China Glaze Body & Sol Collection.","china glaze nail polish, glow-worthy, 1664, .50 fl oz.deep bronze gold nail color with strong holographic shimmer.china glaze body & sol collection"
feature_0e8c041807c9eb22,"contains regenerative sweet almond protein, clearing papaya and firming pea extract","contains regenerative sweet almond protein, clearing papaya and firming pea extract"
feature_df1278d671e5154f,"A creamy leathering cleanser effectively that lifts away make-up and impurities leaving skin balanced and refreshed. This formula contains regenerative sweet almond protein, clearing papaya and firming pea extract.","a creamy leathering cleanser effectively that lifts away make-up and impurities leaving skin balanced and refreshed. this formula contains regenerative sweet almond protein, clearing papaya and firming pea extract"
feature_b6e5a5f01b0fe9b3,"Bump Off Face & Beard Conditioner is a non-alcoholic conditioning formula for sensitive skin that moisturizes and soothes the skin and hair deeply and prevents irritation and razor bumps due to shaving. This deep moisturizing creme penetrates deep into the skin and facial hair and is ideal for even the most sensitive skin, leaving the hair soft, silky and manageable.","bump off face & beard conditioner is a non-alcoholic conditioning formula for sensitive skin that moisturizes and soothes the skin and hair deeply and prevents irritation and razor bumps due to shaving. this deep moisturizing creme penetrates deep into the skin and facial hair and is ideal for even the most sensitive skin, leaving the hair soft, silky and manageable"
feature_701b846878a1eb8f,"The nourishment your skin desires for soft, healthy, beautiful skin...naturally.","the nourishment your skin desires for soft, healthy, beautiful skin...naturally"
